t0	t1	VALUE	ID_participant	ID_partner	ID_dyad	IP_ID	clarity	speech_clean	word_count
33170	33710	mh	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_33170_33710	ok		0
33810	34980	maar ik kom	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_33810_34980	ok	  kom	2
35345	37645	uit een kleinere staat	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_35345_37645	ok	  kleinere staat	3
38115	38975	een uur	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_38115_38975	ok	 uur	2
39345	40985	euhm in het noorden	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_39345_40985	ok	noorden	1
41035	41565	mh	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_41035_41565	ok		0
41900	42410	ja	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_41900_42410	ok		0
42565	43355	ah ja ok	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_42565_43355	ok	  	1
43500	46610	en ik woon hier al een anderhalf jaar	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_43500_46610	ok	  woon hier   anderhalf jaar	5
47505	49095	ik studeer aan de KU Leuven	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_47505_49095	ok	 studeer   KU Leuven	4
49300	51180	en zit ge op kot	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_49300_51180	ok	 zit ge  kot	4
51460	54000	euhm ik heb een apartement een kleine studio	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_51460_54000	ok	apartement  kleine studio	3
54100	54970	maar geen kot	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_54100_54970	ok	  kot	2
55350	57390	ik denk dat ik te oud ben	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_55350_57390	ok	 denk   te oud 	4
58105	59415	voor een kot	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_58105_59415	ok	  kot	2
60340	62300	mh ik dacht dat ge gewoon moest studeren in Leuven om een kot te hebben	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_60340_62300	ok	  dacht  ge gewoon  studeren  Leuven   kot te 	8
62370	63360	ja maar	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_62370_63360	ok	 	1
63665	65125	ja ik ben zevenentwintig	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_63665_65125	ok	   zevenentwintig	2
65260	65740	mh	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_65260_65740	ok		0
65315	66345	en ik wil niet met	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_65315_66345	ok	    	1
66960	69480	twintig andere mensen	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_66960_69480	ok	twintig andere mensen	3
69840	70140	ja	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_69840_70140	ok		0
70160	71180	blijven wonen	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_70160_71180	ok	blijven wonen	2
71490	73370	ik wil een rustige	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_71490_73370	ok	   rustige	2
74150	75460	euhm @	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_74150_75460	unclear		0
74195	74945	@	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_74195_74945	unclear		0
75790	77140	ja situatie voor mezelf	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_75790_77140	ok	 situatie  mezelf	3
77285	77945	en jij	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_77285_77945	ok	 	1
77285	77945	ah ja	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_77285_77945	ok	 	1
78165	79605	ik euhm ik zit nog op kot	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_78165_79605	ok	 zit   kot	3
81290	83700	ik zit in mijn derde bachelor en eerste master	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_81290_83700	ok	 zit   derde bachelor  eerste master	6
83795	84615	ok	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_83795_84615	ok		0
84225	84885	ja	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_84225_84885	ok		0
86045	88305	en hoelang euhm woon jij in Leuven	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_86045_88305	ok	 hoelang woon   Leuven	4
88620	89260	in Leuven	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_88620_89260	ok	 Leuven	2
89240	89660	ja	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_89240_89660	ok		0
89730	92070	euhm ik denk dat dit mijn zesde jaar is	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_89730_92070	ok	denk    zesde jaar 	3
92250	93350	zesde ah ok	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_92250_93350	ok	zesde  	1
92880	93320	ja	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_92880_93320	ok		0
94020	95150	ik heb eerst nog iets anders gedaan	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_94020_95150	ok	  eerst   anders 	3
95150	97790	en ik heb een paar euhm jaartjes geskipt	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_95150_97790	ok	    paar jaartjes geskipt	4
98000	102610	zo minder studiepunten opgenomen in een jaar waardoor het wat langer is 	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_98000_102610	ok	zo minder studiepunten opgenomen   jaar waardoor   langer  	7
102415	102915	ok	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_102415_102915	ok		0
103035	103725	maar voor de rest	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_103035_103725	ok	   rest	2
103905	104705	ja ok	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_103905_104705	ok	 	1
105080	106010	da's goed	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_105080_106010	ok	 goed	2
105980	108260	en euhm hoe verloopt zo de quarantaine een beetje	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_105980_108260	ok	 hoe verloopt zo  quarantaine  beetje	6
108525	109525	hier in België	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_108525_109525	ok	hier  België	2
110755	111475	sorry	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_110755_111475	ok	sorry	1
111365	114205	de quarantaine hoe verloopt het hier in België voor jou	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_111365_114205	ok	 quarantaine hoe verloopt  hier  België  	6
113805	114345	ja	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_113805_114345	ok		0
115210	119550	en je woont je woonde in Leuven tijdens de quarantaine	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_115210_119550	ok	  woont  woonde  Leuven   quarantaine	5
119050	119560	ja	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_119050_119560	ok		0
120085	120465	oei	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_120085_120465	ok		0
121380	122440	wel moeilijk	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_121380_122440	ok	 moeilijk	2
122970	123410	nee	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_122970_123410	ok		0
123015	124175	nee @	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_123015_124175	unclear	 	1
123555	124880	ik vind het wel leuk hier	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_123555_124880	ok	 vind   leuk hier	4
124880	126810	maar thuis was 't een beetje een gevangenis	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_124880_126810	ok	 thuis  't  beetje  gevangenis	5
127065	128095	@	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_127065_128095	unclear		0
127065	128095	@	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_127065_128095	unclear		0
128600	131510	@ laat mij buiten laat mij buiten j@a	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_128600_131510	unclear	 laat   laat   ja	4
130255	131175	ja inderdaad	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_130255_131175	ok	 inderdaad	2
131725	132655	ja dat klopt	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_131725_132655	ok	  klopt	2
131725	132655	(                       )	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_131725_132655	unclear	                       	1
133130	136590	ja ik woonde ook hier ik blijf hier maar	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_133130_136590	ok	  woonde  hier  blijf hier 	5
137220	139360	ik vond mijn studio een gevangenis	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_137220_139360	ok	 vond  studio  gevangenis	4
139690	142870	want ja het is een beetje klein	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_139690_142870	ok	     beetje klein	3
140330	140710	mh	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_140330_140710	ok		0
142800	143300	ja	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_142800_143300	ok		0
143440	145260	en ik woon alleen	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_143440_145260	ok	  woon 	2
145495	145865	mh	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_145495_145865	ok		0
145890	148960	en ja ik wilde naar buiten maar dat kan niet	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_145890_148960	ok	         	1
149100	152240	en ik denk dat ik	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_149100_152240	ok	  denk  	2
153145	153705	ja	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_153145_153705	ok		0
154500	157590	misschien zou het liever zijn als ik	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_154500_157590	ok	misschien   liever   	2
157855	160295	als ik naar Griekenland ging	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_157855_160295	ok	   Griekenland ging	3
160380	161660	maar dat kon niet	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_160380_161660	ok	   	1
161530	161980	nee	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_161530_161980	ok		0
162175	162795	mh	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_162175_162795	ok		0
164185	165265	is er een reden waarom of	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_164185_165265	ok	 er  reden waarom 	4
165510	168180	euhm ja euhm mijn opa	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_165510_168180	ok	opa	1
168600	170360	woonde bij mijn ouders	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_168600_170360	ok	woonde   ouders	2
170670	171110	ja	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_170670_171110	ok		0
171020	173650	en hij is euhm ja heel oud	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_171020_173650	ok	   heel oud	3
173650	175530	en hij is ook ziek	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_173650_175530	ok	    ziek	2
175780	176150	oei	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_175780_176150	ok		0
176095	177685	en ik wilde geen	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_176095_177685	ok	   	1
178050	178970	geen kans nemen	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_178050_178970	ok	 kans nemen	3
178750	179830	kans nemen ja	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_178750_179830	ok	kans nemen 	2
179330	179850	ah ok	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_179330_179850	ok	 	1
179995	180705	dat is begrijpelijk	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_179995_180705	ok	  begrijpelijk	2
180630	181960	ja @	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_180630_181960	unclear	 	1
182260	184440	dus ik blijf hier alleen	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_182260_184440	ok	  blijf hier 	3
184780	188410	en dus een anderhalf jaar dat ge hier woont in België	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_184780_188410	ok	   anderhalf jaar  ge hier woont  België	7
188485	188985	mh	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_188485_188985	ok		0
188965	191485	wat is uw algemene indruk van de Belgen	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_188965_191485	ok	   algemene indruk   Belgen	4
192060	193980	van de Belgen of België	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_192060_193980	ok	  Belgen  België	3
192960	193440	ja	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_192960_193440	ok		0
194250	195560	van de Belgen van de mensen	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_194250_195560	ok	  Belgen   mensen	3
195775	198125	ik ken niet zo veel Belgen	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_195775_198125	ok	 ken  zo veel Belgen	5
198180	198700	mh	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_198180_198700	ok		0
198480	201700	ik denk dat het moeilijk is om Belgen	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_198480_201700	ok	 denk   moeilijk   Belgen	4
202320	203420	euhm te ontmoeten	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_202320_203420	ok	te ontmoeten	2
203730	204220	ok	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_203730_204220	ok		0
204525	206215	ik weet niet waarom	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_204525_206215	ok	 weet  waarom	3
206630	207640	maar bijvoorbeeld	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_206630_207640	ok	 bijvoorbeeld	2
208105	210515	euhm in mijn universiteit	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_208105_210515	ok	universiteit	1
210890	212950	is er een internationale groep	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_210890_212950	ok	 er  internationale groep	4
213080	213750	mh	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_213080_213750	ok		0
214015	215075	en de Belgen	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_214015_215075	ok	  Belgen	2
215345	216555	ja die zijn wat gescheiden	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_215345_216555	ok	    gescheiden	2
216510	218760	euhm ja en die zitten niet samen of	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_216510_218760	ok	zitten  samen 	2
218865	221165	als wij samen lessen hebben	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_218865_221165	ok	  samen lessen 	3
222730	225070	euhm spreken wij niet tegen elkaar	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_222730_225070	ok	spreken    elkaar	2
225570	228680	en er is ook een groot verschil tussen	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_225570_228680	ok	 er    groot verschil tussen	5
229025	230475	de leeftijden	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_229025_230475	ok	 leeftijden	2
230530	231560	de Belgen zijn	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_230530_231560	ok	 Belgen 	2
232185	232845	twintig	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_232185_232845	ok	twintig	1
233585	234445	en wij zijn	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_233585_234445	ok	  	1
235490	239090	wij zijn vijfentwintig zesentwintig zeventwintig 	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_235490_239090	ok	  vijfentwintig zesentwintig zeventwintig 	4
238810	240370	maar dezelfde lessen en	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_238810_240370	ok	 dezelfde lessen 	3
240730	241390	ja	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_240730_241390	ok		0
241670	242080	ja	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_241670_242080	ok		0
242555	244695	de lessen z zijn Engels	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_242555_244695	ok	 lessen z  Engels	4
245215	247875	maar ik denk ook dat	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_245215_247875	ok	  denk  	2
248985	251125	omdat wij dwingen	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_248985_251125	ok	  dwingen	2
251845	252775	euhm	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_251845_252775	ok		0
253910	254430	ja	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_253910_254430	ok		0
254730	257270	zij moeten Engels spreken	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_254730_257270	ok	  Engels spreken	3
258040	260290	omdat we daar zijn zijn	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_258040_260290	ok	  daar  	2
259685	260375	ja	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_259685_260375	ok		0
260990	264220	en ik denk dat sommige studenten	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_260990_264220	ok	  denk  sommige studenten	4
264635	265865	dat ja	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_264635_265865	ok	 	1
265755	267155	ja dat heb ik nog al gehoord	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_265755_267155	ok	      gehoord	2
266650	267790	niet zo leuk ja ja of	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_266650_267790	ok	 zo leuk   	3
267790	269120	niet zo leuk ja ja of	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_267790_269120	ok	 zo leuk   	3
269600	274730	inderdaad soms als er zelfs een iemand in de groep zit die Engels praat in een aula van 300 mensen	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_269600_274730	ok	inderdaad soms  er      groep zit  Engels praat   aula  300 mensen	10
274260	275690	ja zo pf	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_274260_275690	ok	 zo pf	3
275665	277485	wordt ook alles in het Engels gedaan en dan	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_275665_277485	ok	     Engels   dan	3
277535	278815	ja ik begrijp het wel	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_277535_278815	ok	  begrijp  	2
279375	280125	maar	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_279375_280125	ok		0
280440	283010	maar ik voel me euhm ja te vriendelijk	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_280440_283010	ok	  voel  te vriendelijk	4
283145	284485	@ ja	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_283145_284485	unclear	 	1
283225	284445	@	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_283225_284445	unclear		0
285055	286495	en zo buiten	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_285055_286495	ok	 zo 	2
287155	288375	zo hobby's ofzo	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_287155_288375	ok	zo hobby ofzo	3
288765	291665	euhm tijdens de quarantaine @	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_288765_291665	unclear	quarantaine 	1
291335	292975	tijdens de quarantaine ja	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_291335_292975	ok	  quarantaine 	2
293535	294565	euhm	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_293535_294565	ok		0
295070	296250	't is inderdaad wat moeilijker	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_295070_296250	ok	  inderdaad  moeilijker	3
296080	298170	ja het is een beetje moeilijker	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_296080_298170	ok	    beetje moeilijker	3
299125	301425	tijdens de quarantaine niet maar nu	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_299125_301425	ok	  quarantaine   nu	3
302155	305465	vrijdag zal ik pianolessen starten	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_302155_305465	ok	vrijdag   pianolessen starten	3
307070	309470	dat vind ik spannend @	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_307070_309470	unclear	 vind  spannend 	3
308860	309640	ja	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_308860_309640	ok		0
309800	310500	en jij	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_309800_310500	ok	 	1
311240	312980	ik euhm ik ik spiorten	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_311240_312980	ok	 spiorten	2
313290	315190	met de sportkaart van KU Leuven	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_313290_315190	ok	  sportkaart  KU Leuven	4
315380	317900	zo volleybal euhm	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_315380_317900	ok	zo volleybal 	2
318240	319540	wat doe ik nog	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_318240_319540	ok	   	1
319800	320760	lopen af en toe	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_319800_320760	ok	lopen af  toe	3
321080	321540	mh	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_321080_321540	ok		0
321570	323280	of euhm	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_321570_323280	ok	 	1
324130	325830	ah tennis wil ik ook wel proberen	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_324130_325830	ok	 tennis     proberen	3
326360	330000	en op zich is tennis nog wel makkelijk om te doen hoog in de quarantaine	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_326360_330000	ok	    tennis   makkelijk  te  hoog   quarantaine	6
329980	330550	ja	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_329980_330550	ok		0
330225	332745	met uw vrienden afspreken 't is altijd dezelfde persoon	0610_1530_B	0610_1530_A	0610_1530_AB	0610_1530_B_0610_1530_A_330225_332745	ok	  vrienden afspreken 't  altijd dezelfde persoon	7
332035	332765	tennis kan	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_332035_332765	ok	tennis 	1
332780	333770	thuis een golf	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_332780_333770	ok	thuis  golf	2
334695	335295	ja	0610_1530_A	0610_1530_B	0610_1530_AB	0610_1530_A_0610_1530_B_334695_335295	ok		0
